ano;leilao;lote;descricao;orgao_de_origem;status;valor_lance_inicial;valor_lance_final;status_do_pagamento;material;placa
2019;6;9;Nro.Patr. : 032096348 Nro.Placa : HMH6396 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1690;Arrematado;2500;6400,0;Pagamento Confirmado;Automóvel;HMH6396
2019;6;10;Nro.Patr. : 027639673 Nro.Placa : HMG8425 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;2100;Arrematado;300;400,0;Pagamento Confirmado;Automóvel;HMG8425
2019;6;11;Nro.Patr. : 030190525 Nro.Placa : GSE6925 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO S IE Ano/Modelo : 1993 / 1994 Combustivel : GASOLINA;1400;Arrematado;300;300,0;Pagamento Confirmado;Automóvel;GSE6925
2019;6;12;Nro.Patr. : 028861221 Nro.Placa : HMG6622 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2006 / 2006 Combustivel : ALC/GASO;1370;Arrematado;2000;7300,0;Pagamento Confirmado;Automóvel;HMG6622
2019;6;13;Nro.Patr. : 030190533 Nro.Placa : GSE6927 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO S IE Ano/Modelo : 1993 / 1994 Combustivel : GASOLINA;1400;Lote Suspenso;500;0,0;Lote Suspenso;Automóvel;GSE6927
2019;6;14;Nro.Patr. : 024771945 Nro.Placa : HMG8877 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1510;Arrematado;2500;6200,0;Pagamento Confirmado;Automóvel;HMG8877
2019;6;15;Nro.Patr. : 029550548 Nro.Placa : HMH1669 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: GM/CORSA HATCH MAXX Ano/Modelo : 2008 / 2008 Combustivel : ALC/GASO;1510;Arrematado;3000;11700,0;Pagamento Confirmado;Automóvel;HMH1669
2019;6;16;Nro.Patr. : 024781398 Nro.Placa : HMH1899 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2008 / 2008 Combustivel : ALC/GASO;1510;Arrematado;2500;6700,0;Pagamento Confirmado;Automóvel;HMH1899
2019;6;17;Nro.Patr. : 036629391 Nro.Placa : HMH9690 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ATTRACTIV Ano/Modelo : 2010 / 2011 Combustivel : ALC/GASO;1510;Arrematado;3000;8900,0;Pagamento Confirmado;Automóvel;HMH9690
2019;6;18;Nro.Patr. : 036616478 Nro.Placa : HMH7340 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2009 / 2010 Combustivel : ALC/GASO;1510;Arrematado;2500;7500,0;Pagamento Confirmado;Automóvel;HMH7340
2019;6;19;Nro.Patr. : 036196517 Nro.Placa : HMH4192 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/DOBLO ELX 1.8 F Ano/Modelo : 2008 / 2008 Combustivel : ALC/GASO;1690;Arrematado;2000;4200,0;Pagamento Confirmado;Automóvel;HMH4192
2019;6;20;Nro.Patr. : 012749150 Nro.Placa : HMG0963 Situacao : Bom Tipo : CAMIONETA Especie : MISTO Marca/Modelo: GM/BLAZER Ano/Modelo : 2001 / 2001 Combustivel : GASOL/GN;1400;Arrematado;1500;8100,0;Pagamento Confirmado;Automóvel;HMG0963
2019;6;21;Nro.Patr. : 033813949 Nro.Placa : HMH2482 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: I/FORD FOCUS 2.0L FC Ano/Modelo : 2008 / 2008 Combustivel : GASOLINA;1070;Lote Suspenso;6000;0,0;Lote Suspenso;Automóvel;HMH2482
2019;6;22;Nro.Patr. : 027552810 Nro.Placa : HMG0467 Situacao : Bom Tipo : CAMINHONETE Especie : CARGA Marca/Modelo: GM/S10 2.5 D 4X4 Ano/Modelo : 1999 / 2000 Combustivel : DIESEL;2100;Arrematado;4000;8300,0;Pagamento Confirmado;Automóvel;HMG0467
2019;6;23;Nro.Patr. : 027679462 Nro.Placa : HMH5066 Situacao : Bom Tipo : CAMINHONETE Especie : ESPECIAL Marca/Modelo: MMC/L200 4X4 GL Ano/Modelo : 2008 / 2009 Combustivel : DIESEL;2100;Arrematado;3000;17600,0;Pagamento Confirmado;Automóvel;HMH5066
2019;6;24;Nro.Patr. : 014037955 Nro.Placa : GTM9081 Situacao : Bom Tipo : CAMINHONETE Especie : CARGA Marca/Modelo: NISSAN/FRONTIER 4X4 Ano/Modelo : 2006 / 2006 Combustivel : DIESEL;1400;Arrematado;4000;19300,0;Pagamento Confirmado;Automóvel;GTM9081
2019;6;25;Nro.Patr. : 030173299 Nro.Placa : HMH0155 Situacao : Bom Tipo : CAMINHONETE Especie : CARGA Marca/Modelo: GM/S10 COLINA S 4X4 Ano/Modelo : 2007 / 2007 Combustivel : DIESEL;1370;Arrematado;3000;15400,0;Pagamento Confirmado;Automóvel;HMH0155
2019;6;26;Nro.Patr. : 027685900 Nro.Placa : HMH5629 Situacao : Bom Tipo : CAMINHONETE Especie : ESPECIAL Marca/Modelo: MMC/L200 4X4 GL Ano/Modelo : 2009 / 2009 Combustivel : DIESEL;1370;Arrematado;3000;19400,0;Pagamento Confirmado;Automóvel;HMH5629
2019;6;27;Nro.Patr. : 013915029 Nro.Placa : HMH4165 Situacao : Bom Tipo : CAMINHONETE Especie : CARGA Marca/Modelo: FIAT/DUCATO MAXICARG Ano/Modelo : 2007 / 2008 Combustivel : DIESEL;1400;Lote Suspenso;300;0,0;Lote Suspenso;Automóvel;HMH4165
2019;6;28;Nro.Patr. : 013989596 Nro.Placa : HMH0715 Situacao : Bom Tipo : CAMINHAO Especie : CARGA Marca/Modelo: VW/8.150E-CUMMINS Ano/Modelo : 2005 / 2006 Combustivel : DIESEL;1400;Arrematado;5000;24050,0;Pagamento Confirmado;Automóvel;HMH0715
2019;6;29;Nro.Patr. : 023138602 Nro.Placa : HMG6342 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: GM/ZAFIRA COMFORT Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;2010;Arrematado;2279;11479,0;Pagamento Confirmado;Automóvel;HMG6342
2019;6;30;Nro.Patr. : 023290110 Nro.Placa : HMH4773 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;2010;Arrematado;1648;9648,0;Pagamento Confirmado;Automóvel;HMH4773
2019;6;31;Nro.Patr. : 024683388 Nro.Placa : HMH4095 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2008 / 2008 Combustivel : ALC/GASO;2370;Lote Suspenso;1369;0,0;Lote Suspenso;Automóvel;HMH4095
2019;6;32;Nro.Patr. : 040631214 Nro.Placa : HMH8294 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2009 / 2010 Combustivel : ALC/GASO;2370;Arrematado;1590;7690,0;Pagamento Confirmado;Automóvel;HMH8294
2019;6;33;Nro.Patr. : 040638049 Nro.Placa : HMG8135 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;2370;Arrematado;1620;8920,0;Pagamento Confirmado;Automóvel;HMG8135
2019;6;34;Nro.Patr. : 024604941 Nro.Placa : HMH1431 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2007 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1369;7369,0;Pagamento Confirmado;Automóvel;HMH1431
2019;6;35;Nro.Patr. : 024604909 Nro.Placa : HMH1427 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2007 / 2008 Combustivel : ALC/GASO;2370;Arrematado;1369;4669,0;DAE não paga - processo punitivo;Automóvel;HMH1427
2019;6;36;Nro.Patr. : 040631273 Nro.Placa : HMH8299 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2009 / 2010 Combustivel : ALC/GASO;2370;Arrematado;1590;9190,0;Pagamento Confirmado;Automóvel;HMH8299
2019;7;1;Nro.Patr. : 028671937 Nro.Placa : HMG4924 Situacao : Indefinido Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;1190;Arrematado;3552;9402,0;Pagamento Confirmado;Automóvel;HMG4924
2019;7;2;Nro.Patr. : 028684850 Nro.Placa : HMG5205 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;1190;Arrematado;2368;9118,0;Pagamento Confirmado;Automóvel;HMG5205
2019;7;3;Nro.Patr. : 028684885 Nro.Placa : HMG5208 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;1190;Arrematado;2368;9118,0;Pagamento Confirmado;Automóvel;HMG5208
2019;7;4;Nro.Patr. : 032260946 Nro.Placa : HMG8300 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1190;Arrematado;2592;9492,0;Pagamento Confirmado;Automóvel;HMG8300
2019;7;5;Lote Composto de Sucata Nao Patrimoniavel.;1190;Lote Suspenso;3888;0,0;Lote Suspenso;Sucata diversos;Não há
2019;7;6;Nro.Patr. : 032260970 Nro.Placa : HMG8303 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1190;Arrematado;2592;10542,0;Pagamento Confirmado;Automóvel;HMG8303
2019;7;7;Nro.Patr. : 032261004 Nro.Placa : HMG8306 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1190;Arrematado;2592;9792,0;Pagamento Confirmado;Automóvel;HMG8306
2019;7;8;Nro.Patr. : 032261012 Nro.Placa : HMG8307 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1260;Lote Suspenso;2592;0,0;Lote Suspenso;Automóvel;HMG8307
2019;7;9;Nro.Patr. : 028860934 Nro.Placa : HMG6632 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2006 / 2006 Combustivel : ALC/GASO;1260;Lote Suspenso;1145;0,0;Lote Suspenso;Automóvel;HMG6632
2019;7;10;Nro.Patr. : 019098910 Nro.Placa : HMG2586 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: GM/CELTA 5 PORTAS Ano/Modelo : 2004 / 2004 Combustivel : GASOLINA;1260;Lote Suspenso;2192;0,0;Lote Suspenso;Automóvel;HMG2586
2019;7;11;Lote Composto de Sucata Nao Patrimoniavel.;1260;Lote Suspenso;1484;0,0;Lote Suspenso;Sucata diversos;Não há
2019;7;12;Nro.Patr. : 015347443 Nro.Placa : HMG4763 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE FIRE Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;1260;Arrematado;1129;6229,0;Pagamento Confirmado;Automóvel;HMG4763
2019;7;13;Nro.Patr. : 031353304 Nro.Placa : HMH4633 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1260;Arrematado;1484;9434,0;Pagamento Confirmado;Automóvel;HMH4633
2019;7;14;Nro.Patr. : 035870508 Nro.Placa : HMH5405 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1260;Arrematado;1484;8534,0;Pagamento Confirmado;Automóvel;HMH5405
2019;7;15;Nro.Patr. : 035870516 Nro.Placa : HMH5406 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1260;Arrematado;1484;8684,0;Pagamento Confirmado;Automóvel;HMH5406
2019;7;16;Nro.Patr. : 015351602 Nro.Placa : HMG4880 Situacao : Bom Tipo : CAMINHONETE Especie : CARGA Marca/Modelo: GM/S10 ADVANTAGE D Ano/Modelo : 2005 / 2006 Combustivel : GASOLINA;1260;Arrematado;2915;16915,0;Pagamento Confirmado;Automóvel;HMG4880
2019;7;17;Nro.Patr. : 058451480 Nro.Placa : OQM8321 Situacao : Bom Tipo : CAMINHONETE Especie : ESPECIAL Marca/Modelo: CHEVROLET/S10 LS DD4 Ano/Modelo : 2013 / 2013 Combustivel : DIESEL;1260;Arrematado;8014;38264,0;Pagamento Confirmado;Automóvel;OQM8321
2019;7;18;Nro.Patr. : 032261080 Nro.Placa : HMG8314 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1260;Lote Suspenso;2592;0,0;Lote Suspenso;Automóvel;HMG8314
2019;7;19;Nro.Patr. : 028684613 Nro.Placa : HMG5145 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;1260;Lote Suspenso;2368;0,0;Lote Suspenso;Automóvel;HMG5145
2019;7;20;Nro.Patr. : 028684710 Nro.Placa : HMG5155 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;1260;Lote Suspenso;2368;0,0;Lote Suspenso;Automóvel;HMG5155
2019;7;21;Lote Composto de Sucata Nao Patrimoniavel.;1260;Lote Suspenso;2368;0,0;Lote Suspenso;Sucata diversos;Não há
2019;7;22;Nro.Patr. : 032260849 Nro.Placa : HMG8290 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1260;Lote Suspenso;3888;0,0;Lote Suspenso;Automóvel;HMG8290
2019;7;23;Nro.Patr. : 028008588 Nro.Placa : HMG3607 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2004 / 2005 Combustivel : ALC/GASO;1260;Lote Suspenso;3351;0,0;Lote Suspenso;Automóvel;HMG3607
2019;7;24;Nro.Patr. : 028684540 Nro.Placa : HMG5138 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;1260;Arrematado;2368;11368,0;DAE não paga - processo punitivo;Automóvel;HMG5138
2019;7;25;Nro.Patr. : 033385262 Nro.Placa : HMH4769 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: GM/CORSA HATCH MAXX Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1260;Lote Suspenso;3108;0,0;Lote Suspenso;Automóvel;HMH4769
2019;7;26;Nro.Patr. : 033446687 Nro.Placa : HNH1831 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO WEEK TREK Ano/Modelo : 2011 / 2012 Combustivel : ALC/GASO;1260;Lote Suspenso;4956;0,0;Lote Suspenso;Automóvel;HNH1831
2019;7;27;Nro.Patr. : 031353088 Nro.Placa : HMH4470 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1260;Lote Suspenso;2374;0,0;Lote Suspenso;Automóvel;HMH4470
2019;7;28;Nro.Patr. : 031353100 Nro.Placa : HMH4477 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1260;Lote Suspenso;2374;0,0;Lote Suspenso;Automóvel;HMH4477
2019;7;29;Nro.Patr. : 032275510 Nro.Placa : HMG8343 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1190;Arrematado;2592;10542,0;Pagamento Confirmado;Automóvel;HMG8343
2019;7;30;Nro.Patr. : 028671910 Nro.Placa : HMG4922 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2005 / 2006 Combustivel : ALC/GASO;1260;Lote Suspenso;2368;0,0;Lote Suspenso;Automóvel;HMG4922
2019;7;31;Nro.Patr. : 031353118 Nro.Placa : HMH4472 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1260;Lote Suspenso;1484;0,0;Lote Suspenso;Automóvel;HMH4472
2019;7;32;Nro.Patr. : 032261250 Nro.Placa : HMG8331 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ELX FLEX Ano/Modelo : 2006 / 2007 Combustivel : ALC/GASO;1260;Lote Suspenso;2592;0,0;Lote Suspenso;Automóvel;HMG8331
2019;7;33;Nro.Patr. : 015276279 Nro.Placa : HMG1843 Situacao : Bom Tipo : CAMINHONETE Especie : MISTO Marca/Modelo: GM/S10 2.8 D Ano/Modelo : 2002 / 2002 Combustivel : DIESEL;1260;Lote Suspenso;2374;0,0;Lote Suspenso;Automóvel;HMG1843
2019;7;34;Nro.Patr. : 013647970 Nro.Placa : HMG2103 Situacao : Bom Tipo : MOTOCICLETA Especie : PASSAGEIRO Marca/Modelo: HONDA/CG 125 CARGO Ano/Modelo : 2002 / 2002 Combustivel : GASOLINA;1260;Arrematado;372;2372,0;DAE não paga - processo punitivo;Automóvel;HMG2103
2019;7;35;Lote Composto de Sucata Nao Patrimoniavel.;1260;Lote Suspenso;1484;0,0;Lote Suspenso;Sucata diversos;Não há
2019;7;36;Nro.Patr. : 014521008 Nro.Placa : GLD7953 Situacao : Bom Tipo : CAMINHONETE Especie : CARGA Marca/Modelo: VW/SAVEIRO 1.6 Ano/Modelo : 2002 / 2003 Combustivel : GASOLINA;1260;Arrematado;1503;6753,0;Pagamento Confirmado;Automóvel;GLD7953
2019;7;37;Nro.Patr. : 031353568 Nro.Placa : HMH4647 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2008 / 2009 Combustivel : ALC/GASO;1260;Lote Suspenso;2374;0,0;Lote Suspenso;Automóvel;HMH4647
2019;8;1;Material lenhoso no total de 781,4 m³;2300;Não arrematado;5860;0,0;Deserto;Madeira;Não há
2019;8;2;Aproximadamente 500kg de sucata de ferro;2240;Arrematado;180;480,0;Pagamento Confirmado;Sucata diversos;Não há
2019;8;3;2.186,60 m³ de toras de eucalipto;2300;Arrematado;54665;54965,0;DAE não paga - processo punitivo;Madeira;Não há
2019;8;4;337 M³ de toras de eucalipto;2300;Não arrematado;3370;0,0;Deserto;Madeira;Não há
2019;8;5;Fitas de alumínio. Cerca de 7.500 kg.;2260;Arrematado;10280;22630,0;Pagamento Confirmado;Materiais Diversos;Não há
2019;9;1;Material de informática, Mobiliários, Eletrodomésticos, Equipamentos eletrônicos e de áudio e vídeo. Total de 386 itens com patrimônio;1260;Arrematado;350;11350,0;Pagamento Confirmado;Materiais Diversos;Não há
2019;9;2;Mobiliários de escritório e material de informática. Total de 140 itens com patrimônio;2280;Arrematado;400;2500,0;Pagamento Confirmado;Materiais Diversos;Não há
2019;9;3;Mobiliários de escritório, Material de informática, Cadeiras escolares, etc. Total de 134 itens com patrimônio;2280;Arrematado;400;800,0;Pagamento Confirmado;Materiais Diversos;Não há
2019;9;4;01 gerador de vapor e 01 tanque de armazenamento em aço inox (2.000 litros). Total de 02 itens com patrimônio;2270;Não arrematado;10000;0,0;Deserto;Materiais Diversos;Não há
2019;9;5;Mobiliário de escritório, Material de informática, micro-ondas, monitores de vídeo, etc. Total de 242 itens com patrimônio;1500;Arrematado;500;5100,0;Pagamento Confirmado;Materiais Diversos;Não há
2019;10;1;Nro.Patr. : 042736188 Nro.Placa : HDN6606 Situacao : IndTipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ATTRACTIV Ano/Modelo : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;4548;7398,0;Pagamento Confirmado;Automóvel;HDN6606
2019;10;2;Nro.Patr. : 042734924 Nro.Placa : HDN6872 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ATTRACTIV Ano/Modelo : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;4548;7698,0;Pagamento Confirmado;Automóvel;HDN6872
2019;10;3;Nro.Patr. : 042736269 Nro.Placa : HIE4677 Situacao : Pessimo Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ATTRACTIV Ano/Modelo : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;4548;8298,0;Pagamento Confirmado;Automóvel;HIE4677
2019;10;4;Nro.Patr. : 032642601 Nro.Placa : HMH0426 Situacao : Pessimo Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: GM/CORSA SEDAN MAXX Ano/Modelo : 2007 / 2007 Combustivel : ALC/GASO;1250;Arrematado;1749;8499,0;Pagamento Confirmado;Automóvel;HMH0426
2019;10;5;Nro.Patr. : 042716217 Nro.Placa : HMH6890 Situacao : Bom Tipo : CAMIONETA Especie : MISTO Marca/Modelo: FORD/ECOSPORT XL 2.0 Ano/Modelo : 2009 / 2009 Combustivel : ALC/GASO;1250;Arrematado;4844;12344,0;Pagamento Confirmado;Automóvel;HMH6890
2019;10;6;Nro.Patr. : 042721474 Nro.Placa : HMH8117 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO MILLE ECONO Ano/Modelo : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;2636;7136,0;Pagamento Confirmado;Automóvel;HMH8117
2019;10;7;Nro.Patr. : 042537258 Nro.Placa : PVN6716 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO FIRE Ano/Modelo : 2014 / 2015 Combustivel : ALC/GASO;1250;Arrematado;2401;10651,0;DAE não paga - processo punitivo;Automóvel;PVN6716
2019;10;8;Nro.Patr. : 042737001 Nro.Placa : HDN6464 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ATTRACTIV Ano/Modelo : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;4548;8598,0;Pagamento Confirmado;Automóvel;HDN6464
2019;10;9;Nro.Patr. : 042707455 Nro.Placa : HMH2876 Situacao : Bom Tipo : MOTOCICLETA Especie : PASSAGEIRO Marca/Modelo: HONDA/XR 250 TORNADO Ano/Modelo : 2008 / 2008 Combustivel : GASOLINA;1250;Arrematado;1178;4368,0;Pagamento Confirmado;Automóvel;HMH2876
2019;10;10;Nro.Patr. : 042707498 Nro.Placa : HMH2880 Situacao : Bom Tipo : MOTOCICLETA Especie : PASSAGEIRO Marca/Modelo: HONDA/XR 250 TORNADO Ano/Modelo : 2008 / 2008 Combustivel : GASOLINA;1250;Arrematado;1178;4918,0;Pagamento Confirmado;Automóvel;HMH2880
2019;10;11;Nro.Patr. : 042724732 Nro.Placa : HMH8507 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO WK ADVEN Ano/Modelo : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;3228;10788,0;Pagamento Confirmado;Automóvel;HMH8507
2019;10;12;Nro.Patr. : 053327268 Nro.Placa : NXX1068 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO WEEK TREK Ano/Modelo : 2012 / 2012 Combustivel : ALC/GASO;1250;Arrematado;3341;11261,0;Pagamento Confirmado;Automóvel;NXX1068
2019;10;13;Nro.Patr. : 053331397 Nro.Placa : NXX1705 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/UNO WAY 1.0 Ano/Modelo : 2012 / 2013 Combustivel : ALC/GASO;1250;Arrematado;4380;12180,0;Pagamento Confirmado;Automóvel;NXX1705
2019;10;14;Nro.Patr. : 027388026 Nro.Placa : HMG9052 Situacao : Bom Tipo : MOTOCICLETA Especie : PASSAGEIRO Marca/Modelo: HONDA/XR 250 TORNADO Ano/Modelo : 2006 / 2006 Combustivel : GASOLINA;1250;Arrematado;1048;3908,0;Pagamento Confirmado;Automóvel;HMG9052
2019;10;15;Nro.Patr. : 042712254 Nro.Placa : HMH2946 Situacao : Bom Tipo : MOTOCICLETA Especie : PASSAGEIRO Marca/Modelo: HONDA/XR 250 TORNADO Ano/Modelo : 2008 / 2008 Combustivel : GASOLINA;1250;Arrematado;1178;5028,0;Pagamento Confirmado;Automóvel;HMH2946
2019;10;16;Nro.Patr. : 053354583 Nro.Placa : HDN6525 Situacao : Bom Tipo : AUTOMOVEL Especie : PASSAGEIRO Marca/Modelo: FIAT/PALIO ATTRACTIV Ano/Modelo : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2843;7193,0;Pagamento Confirmado;Automóvel;HDN6525
